name,first_publication_year,career_stage,gender,orcid_id,year,times_cited,coauthor_M,coauthor_F,coauthor_count,coauthor_country,group
Jamie Lynn Sturgill,2004.0,Mid,M,0000-0001-8856-3227,2017,48,3,2,9,"{'United States': 17, 'Japan': 1}",Treatment
Jamie Lynn Sturgill,2004.0,Mid,M,0000-0001-8856-3227,2017,0,4,1,7,{},Treatment
Chenyue Lu,2018.0,Early,F,0000-0002-7905-2078,2023,0,2,4,16,{'United States': 31},Treatment
Chenyue Lu,2018.0,Early,F,0000-0002-7905-2078,2023,5,3,2,11,{'United States': 13},Treatment
Chenyue Lu,2018.0,Early,F,0000-0002-7905-2078,2023,19,7,4,20,{'United States': 23},Treatment
Chenyue Lu,2018.0,Early,F,0000-0002-7905-2078,2023,0,5,1,13,{'United States': 13},Treatment
Chenyue Lu,2018.0,Early,F,0000-0002-7905-2078,2023,43,7,11,25,{'United States': 45},Treatment
Chenyue Lu,2018.0,Early,F,0000-0002-7905-2078,2023,0,7,11,25,{'United States': 51},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,94,0,1,3,{'United States': 5},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,34,2,1,5,{'United States': 5},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,12,2,3,9,{'United States': 10},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,24,1,2,4,{'United States': 7},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,15,3,2,5,{'United States': 5},Treatment
Keiko Kunitoki,2012.0,Early,F,0000-0002-7641-5427,2023,17,3,2,18,"{'United States': 38, 'Netherlands': 6}",Treatment
Keiko Kunitoki,2012.0,Early,F,0000-0002-7641-5427,2023,14,3,5,18,{'United States': 18},Treatment
Keiko Kunitoki,2012.0,Early,F,0000-0002-7641-5427,2023,7,2,2,10,{'United States': 19},Treatment
Keiko Kunitoki,2012.0,Early,F,0000-0002-7641-5427,2017,8,3,3,6,{'Japan': 6},Treatment
Keiko Kunitoki,2012.0,Early,F,0000-0002-7641-5427,2017,13,11,8,20,{'Japan': 28},Treatment
An-Kwok Ian Wong,2020.0,Early,U,0000-0001-5668-4251,2023,0,5,2,8,{'United States': 6},Treatment
An-Kwok Ian Wong,2020.0,Early,U,0000-0001-5668-4251,2023,0,1,0,2,{'United States': 7},Treatment
An-Kwok Ian Wong,2020.0,Early,U,0000-0001-5668-4251,2023,9,6,5,13,"{'United States': 13, 'France': 1, 'United Kingdom': 1, 'Uganda': 1, 'Canada': 2}",Treatment
An-Kwok Ian Wong,2020.0,Early,U,0000-0001-5668-4251,2023,0,5,4,13,"{'United States': 12, 'Portugal': 4, 'Switzerland': 2, 'United Kingdom': 2, 'Brazil': 2, 'China': 1}",Treatment
An-Kwok Ian Wong,2020.0,Early,U,0000-0001-5668-4251,2023,5,0,2,4,{'United States': 5},Treatment
An-Kwok Ian Wong,2020.0,Early,U,0000-0001-5668-4251,2023,26,5,5,14,"{'United States': 10, 'United Kingdom': 1, 'Malawi': 1, 'Philippines': 1, 'Thailand': 1, 'Uganda': 1, 'Jordan': 1}",Treatment
Joel Park,2015.0,Early,M,0000-0002-2053-9180,2017,55,7,3,10,"{'United States': 10, 'China': 6}",Treatment
Joel Park,2015.0,Early,M,0000-0002-2053-9180,2017,72,4,3,8,"{'United States': 16, 'Japan': 1}",Treatment
Joel Park,2015.0,Early,M,0000-0002-2053-9180,2017,14,3,0,3,{'United States': 6},Treatment
Joel Park,2015.0,Early,M,0000-0002-2053-9180,2017,14,5,5,10,"{'China': 6, 'United States': 10}",Treatment
Joel Park,2015.0,Early,M,0000-0002-2053-9180,2017,42,7,8,15,"{'China': 12, 'United States': 8}",Treatment
Emily J Owen,2015.0,Early,F,0000-0002-6095-4805,2023,1,3,1,8,{'United States': 9},Treatment
Emily J Owen,2015.0,Early,F,0000-0002-6095-4805,2023,0,0,0,1,{},Treatment
Emily J Owen,2015.0,Early,F,0000-0002-6095-4805,2023,0,1,6,11,{'United States': 11},Treatment
Emily J Owen,2015.0,Early,F,0000-0002-6095-4805,2023,4,1,2,7,{'United States': 7},Treatment
Emily J Owen,2015.0,Early,F,0000-0002-6095-4805,2023,4,3,1,5,{'United States': 6},Treatment
Emily J Owen,2015.0,Early,F,0000-0002-6095-4805,2023,0,0,0,2,{'United States': 2},Treatment
Emily J Owen,2015.0,Early,F,0000-0002-6095-4805,2017,14,0,0,3,{'United States': 3},Treatment
Sumit Kapoor,2012.0,Early,M,0000-0002-5683-3445,2023,6,3,1,4,{'United States': 7},Treatment
Sumit Kapoor,2012.0,Early,M,0000-0002-5683-3445,2017,14,3,1,4,{'United States': 4},Treatment
Sumit Kapoor,2012.0,Early,M,0000-0002-5683-3445,2017,26,6,3,10,{'United States': 50},Treatment
Sumit Kapoor,2012.0,Early,M,0000-0002-5683-3445,2017,5,3,1,4,{'United States': 4},Treatment
Lucas Bulgarelli,2018.0,Early,M,0000-0001-5456-2170,2023,0,2,1,4,{'United States': 4},Treatment
Lucas Bulgarelli,2018.0,Early,M,0000-0001-5456-2170,2023,38,7,1,13,"{'United States': 14, 'Canada': 1}",Treatment
Lucas Bulgarelli,2018.0,Early,M,0000-0001-5456-2170,2023,40,6,1,12,"{'United States': 13, 'Canada': 1}",Treatment
Lucas Bulgarelli,2018.0,Early,M,0000-0001-5456-2170,2023,1032,7,1,13,"{'United States': 14, 'Canada': 1}",Treatment
Orkun Baloglu,2006.0,Mid,M,0000-0001-5629-7788,2023,0,2,0,6,{'United States': 7},Treatment
Orkun Baloglu,2006.0,Mid,M,0000-0001-5629-7788,2023,16,7,4,25,{'United States': 26},Treatment
Orkun Baloglu,2006.0,Mid,M,0000-0001-5629-7788,2023,4,4,1,6,{'United States': 7},Treatment
Orkun Baloglu,2006.0,Mid,M,0000-0001-5629-7788,2023,2,2,3,11,{'United States': 28},Treatment
Orkun Baloglu,2006.0,Mid,M,0000-0001-5629-7788,2023,0,2,2,6,{'United States': 6},Treatment
Orkun Baloglu,2006.0,Mid,M,0000-0001-5629-7788,2023,26,6,1,11,{'United States': 16},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,5,0,8,"{'United States': 8, 'Canada': 1}",Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,8,6,25,{'United States': 25},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,6,1,8,{'United States': 8},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,8,8,19,{'United States': 17},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,9,7,20,{'United States': 19},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,1,4,0,6,{'United States': 6},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,9,4,20,{'United States': 18},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,9,6,20,{'United States': 18},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,9,7,18,{'United States': 18},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,9,5,31,{'United States': 31},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,2,9,3,18,{'United States': 18},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,3,5,0,8,"{'United States': 7, 'Canada': 1}",Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,7,4,15,{},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,14,4,24,{},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,11,6,24,{},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,11,6,24,{},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,8,1,11,{},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,14,4,24,{},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,6,0,8,{},Treatment
Anirban Bhattacharyya,2010.0,Mid,M,0000-0002-1646-709X,2023,0,14,4,24,{},Treatment
Marilyn E Schallom,2002.0,Mid,F,0000-0002-8418-5123,2023,0,0,6,6,{'United States': 4},Treatment
Marilyn E Schallom,2002.0,Mid,F,0000-0002-8418-5123,2023,2,0,6,6,{'United States': 6},Treatment
Marilyn E Schallom,2002.0,Mid,F,0000-0002-8418-5123,2017,14,1,3,7,{'United States': 7},Treatment
Marilyn E Schallom,2002.0,Mid,F,0000-0002-8418-5123,2017,14,0,2,2,{'United States': 4},Treatment
Marilyn E Schallom,2002.0,Mid,F,0000-0002-8418-5123,2017,6,0,1,4,{'United States': 4},Treatment
Susan F Mclean,2002.0,Mid,F,0000-0002-9659-1727,2023,2,5,3,19,{'United States': 19},Treatment
Susan F Mclean,2002.0,Mid,F,0000-0002-9659-1727,2017,26,2,0,4,{'United States': 4},Treatment
Susan F Mclean,2002.0,Mid,F,0000-0002-9659-1727,2017,8,2,1,5,{'United States': 5},Treatment
Heather Mattie,2018.0,Early,F,0000-0002-1263-2537,2023,2,1,1,3,{'United States': 3},Treatment
Heather Mattie,2018.0,Early,F,0000-0002-1263-2537,2023,6,2,3,12,"{'United States': 23, 'Sweden': 1, 'Netherlands': 2, 'Argentina': 2, 'Italy': 1}",Treatment
Heather Mattie,2018.0,Early,F,0000-0002-1263-2537,2023,4,0,3,5,{'United States': 5},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2023,1,0,0,2,{'United States': 3},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2023,0,3,2,7,{'United States': 7},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,1,5,1,9,{},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,0,7,2,11,{},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,0,5,3,9,{},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,6,4,0,7,{'United States': 7},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,0,7,2,13,{},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,0,7,3,12,{},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,0,3,2,11,{},Treatment
Omar K Danner,1998.0,Senior,M,0000-0002-5382-712X,2017,15,1,3,5,{'United States': 5},Treatment
Adel M Bassily-Marcus,2004.0,Mid,M,0000-0003-1131-8885,2023,8,3,3,8,{'United States': 8},Treatment
Adel M Bassily-Marcus,2004.0,Mid,M,0000-0003-1131-8885,2023,10,142,247,513,"{'United States': 95, 'United Kingdom': 6, 'Brazil': 3, 'Denmark': 6}",Treatment
Adel M Bassily-Marcus,2004.0,Mid,M,0000-0003-1131-8885,2017,0,5,1,6,{'United States': 6},Treatment
Adel M Bassily-Marcus,2004.0,Mid,M,0000-0003-1131-8885,2017,0,4,2,6,{'United States': 6},Treatment
Adel M Bassily-Marcus,2004.0,Mid,M,0000-0003-1131-8885,2017,2,4,3,7,{'United States': 7},Treatment
Adel M Bassily-Marcus,2004.0,Mid,M,0000-0003-1131-8885,2017,26,6,3,10,{'United States': 50},Treatment
Mary E Lough,1985.0,Senior,F,0000-0003-1155-1556,2023,0,2,2,5,{'United States': 6},Treatment
Mary E Lough,1985.0,Senior,F,0000-0003-1155-1556,2023,0,2,2,5,{'United States': 2},Treatment
Mary E Lough,1985.0,Senior,F,0000-0003-1155-1556,2023,26,5,5,14,"{'United States': 10, 'United Kingdom': 1, 'Malawi': 1, 'Philippines': 1, 'Thailand': 1, 'Uganda': 1, 'Jordan': 1}",Treatment
Mary E Lough,1985.0,Senior,F,0000-0003-1155-1556,2017,1,0,0,1,{'United States': 1},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2023,0,3,4,7,{'United States': 7},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2023,0,2,4,6,{'United States': 6},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2023,0,5,2,7,{'United States': 7},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2023,0,2,4,6,{'United States': 6},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2023,8,1,1,2,{'United States': 2},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2023,15,2,3,7,{'United States': 8},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2017,0,2,2,7,{},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2017,58,2,2,6,{'United States': 6},Treatment
Anis Davoudi,2016.0,Early,M,0000-0002-3383-9481,2017,5,5,1,7,{'United States': 7},Treatment
Donna Lee Armaignac,2014.0,Early,F,0000-0002-0129-6638,2023,0,7,10,24,{},Treatment
Donna Lee Armaignac,2014.0,Early,F,0000-0002-0129-6638,2023,4,7,7,20,"{'United States': 22, 'Russia': 1, 'India': 1, 'Germany': 1}",Treatment
Donna Lee Armaignac,2014.0,Early,F,0000-0002-0129-6638,2023,0,19,1,21,"{'United States': 19, 'Serbia': 1}",Treatment
Donna Lee Armaignac,2014.0,Early,F,0000-0002-0129-6638,2023,1,3,1,7,{'United States': 11},Treatment
Piyush Mathur,2011.0,Mid,M,0000-0003-3777-8767,2023,9,7,1,8,{},Treatment
Piyush Mathur,2011.0,Mid,M,0000-0003-3777-8767,2023,0,3,5,8,{'United States': 8},Treatment
Piyush Mathur,2011.0,Mid,M,0000-0003-3777-8767,2023,1,3,3,6,"{'United States': 5, 'Canada': 1}",Treatment
Piyush Mathur,2011.0,Mid,M,0000-0003-3777-8767,2023,3,4,2,11,{'United States': 11},Treatment
Piyush Mathur,2011.0,Mid,M,0000-0003-3777-8767,2023,7,3,1,7,"{'India': 2, 'United States': 5}",Treatment
Piyush Mathur,2011.0,Mid,M,0000-0003-3777-8767,2023,27,3,0,5,{'United States': 3},Treatment
Charles R Watts,1998.0,Senior,M,0000-0002-5011-487X,2017,23,3,0,4,{'United States': 6},Treatment
Charles R Watts,1998.0,Senior,M,0000-0002-5011-487X,2017,0,3,0,4,{'United States': 6},Treatment
Charles R Watts,1998.0,Senior,M,0000-0002-5011-487X,2017,21,1,0,4,{'United States': 6},Treatment
Travis W Murphy,2010.0,Mid,M,0000-0001-8985-7518,2023,1,1,0,2,{'United States': 2},Treatment
Travis W Murphy,2010.0,Mid,M,0000-0001-8985-7518,2017,5,0,0,8,{'United States': 8},Treatment
J Steven Hata,1988.0,Senior,M,0000-0003-1209-8853,2017,50,1,0,4,{'United States': 4},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2023,0,3,1,4,"{'Mexico': 4, 'Russia': 1}",Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2023,0,7,1,11,{},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2023,0,6,0,11,{},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2023,0,2,1,6,{},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2023,0,1,2,6,{},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2023,0,2,0,5,"{'Mexico': 3, 'Nicaragua': 2}",Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2017,0,2,0,4,{},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2017,0,4,0,12,{},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2017,0,3,1,7,{},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2017,4,4,0,12,{'Mexico': 12},Treatment
Enrique Monares-Zepeda,2015.0,Early,M,0000-0003-1407-1478,2017,2,4,0,12,{'Mexico': 12},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,0,2,0,6,{},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,0,4,4,11,{},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,3,2,5,10,"{'Germany': 1, 'United States': 12, 'Italy': 8}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,1,3,3,9,"{'North Macedonia': 4, 'United States': 6, 'United Kingdom': 1}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,0,2,3,6,{},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,4,2,0,8,{'United States': 8},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,6,2,2,6,"{'United States': 4, 'Philippines': 1, 'Australia': 1, 'Malawi': 1, 'Canada': 1}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,1,5,3,9,"{'Germany': 10, 'United States': 2}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,0,8,3,12,{'United States': 13},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,14,5,1,7,"{'United Kingdom': 9, 'United States': 3}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,1,6,2,11,{},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,1,0,0,4,{'United States': 5},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,15,3,0,4,{'United States': 5},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,2,1,0,3,{},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,5,4,6,14,"{'Germany': 6, 'United States': 10}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,7,10,8,19,"{'Jordan': 4, 'United Kingdom': 1, 'United States': 10, 'Sudan': 2, 'Germany': 1, 'Malawi': 1, 'Thailand': 1, 'New Zealand': 1}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,4,3,4,12,"{'United States': 14, 'Australia': 1}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,0,20,3,25,{},Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,21,3,4,10,"{'United States': 60, 'Brazil': 10}",Treatment
Leo Anthony G Celi,1998.0,Senior,M,0000-0001-6712-6626,2023,10,2,2,6,"{'United States': 4, 'Colombia': 1, 'Chile': 1, 'Mexico': 1, 'Brazil': 1}",Treatment
Neel J Shah,2021.0,Early,M,0000-0002-2503-048X,2023,1,2,2,7,{'United States': 9},Treatment
Neel J Shah,2021.0,Early,M,0000-0002-2503-048X,2023,2,0,1,4,{'United States': 8},Treatment
Jen-Ting Chen,2023.0,Early,U,0000-0002-8530-2520,2023,0,3,0,5,{'United States': 7},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,7,4,1,5,{'China': 6},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,0,2,2,4,{'China': 4},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,6,3,0,3,{'China': 3},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,1,2,3,5,"{'China': 4, 'United States': 1}",Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,2,4,2,6,{'China': 6},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,0,4,2,6,{'China': 6},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,1,4,2,6,{'China': 6},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,6,3,1,4,{'China': 4},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,6,2,2,4,{'China': 4},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,1,5,1,6,{'China': 6},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,1,3,2,5,{'China': 5},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,6,5,3,8,{'China': 10},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,0,3,1,4,{'China': 4},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,4,3,1,4,"{'China': 3, 'United Kingdom': 1}",Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,5,3,2,5,{'China': 5},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,0,4,0,4,{'China': 4},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,6,3,2,5,{'China': 9},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,2,3,1,4,{'China': 4},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,7,5,3,8,{'China': 10},Treatment
Ming-Yu Lu,2002.0,Mid,M,0000-0002-8663-9870,2023,1,2,3,5,{'China': 9},Treatment
Teresa Martinez-Rincon,2020.0,Early,F,0000-0002-8891-0417,2023,2,10,1,11,{'Spain': 31},Treatment
,,,U,0009-0004-4587-5115,2017,36,1,0,7,{'United States': 7},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,2,5,2,8,"{'United States': 7, 'Germany': 1, 'Italy': 1, 'France': 1}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,11,2,2,9,"{'United Kingdom': 7, 'United States': 3, 'Italy': 1, 'Sweden': 2, 'Netherlands': 1}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,2,5,1,9,"{'Canada': 2, 'United States': 5, 'France': 6, 'Italy': 4}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,5,6,3,17,"{'United States': 12, 'Italy': 1, 'Netherlands': 1, 'United Kingdom': 1, 'France': 1, 'Austria': 1}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,0,3,0,4,"{'Canada': 1, 'United States': 4}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,34,7,3,13,"{'United States': 10, 'Denmark': 2, 'Belgium': 4, 'France': 1}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,12,5,2,8,"{'Italy': 5, 'France': 5, 'United States': 1, 'Belgium': 1, 'Spain': 3}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,0,2,1,5,{'United States': 5},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,2,3,0,4,{'United States': 4},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,2,6,3,11,{'United States': 13},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,13,11,1,17,"{'Canada': 2, 'United States': 4, 'France': 6, 'Uruguay': 1, 'Argentina': 1, 'India': 1, 'Switzerland': 2, 'Mexico': 2, 'Italy': 4, 'Netherlands': 1, 'Thailand': 1, 'United Kingdom': 1, 'Japan': 1}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,16,4,3,9,"{'United States': 11, 'Canada': 1, 'France': 4, 'Italy': 5}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,0,3,3,8,{'United States': 6},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,1,2,2,10,{},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2023,3,3,3,10,{'United States': 10},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2017,0,2,4,7,{'United States': 7},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2017,13,4,0,8,"{'United States': 12, 'New Zealand': 2}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2017,67,12,4,19,{},Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2017,30,3,1,8,"{'United States': 19, 'Poland': 2}",Treatment
Robert David Stevens,1989.0,Senior,M,0000-0001-5984-7837,2017,44,1,1,12,{'United States': 17},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,94,0,1,3,{'United States': 5},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,34,2,1,5,{'United States': 5},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,12,2,3,9,{'United States': 10},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,24,1,2,4,{'United States': 7},Treatment
Christopher Loren Jenks,2011.0,Mid,M,0000-0002-4557-0002,2017,15,3,2,5,{'United States': 5},Treatment
